|dates|Tippecanoe_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tippecanoe_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tippecanoe_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Tippecanoe_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Tippecanoe_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tippecanoe_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tippecanoe_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tippecanoe_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
