|dates|Cheyenne_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cheyenne_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cheyenne_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Cheyenne_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Cheyenne_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cheyenne_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cheyenne_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cheyenne_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
