|dates|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kittitas_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Kittitas_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
