|dates|Alameda_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alameda_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alameda_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alameda_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alameda_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alameda_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alameda_California_UnitedStates.TotalPopulation.data|Alameda_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1671329.0|0
