|dates|Benton_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Benton_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Benton_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Benton_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Benton_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Benton_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Benton_Washington_UnitedStates.TotalPopulation.data|Benton_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|204390.0|0
