|dates|Kidder_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kidder_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kidder_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kidder_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kidder_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kidder_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kidder_NorthDakota_UnitedStates.TotalPopulation.data|Kidder_NorthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2480.0|0
