|dates|Bibb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bibb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bibb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bibb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bibb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bibb_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bibb_Alabama_UnitedStates.TotalPopulation.data|Bibb_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22394.0|0
