|dates|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Reagan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Reagan_Texas_UnitedStates.TotalPopulation.data|Reagan_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3849.0|0
