|dates|Howard_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Howard_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Howard_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Howard_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Howard_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Howard_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Howard_Indiana_UnitedStates.TotalPopulation.data|Howard_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|82544.0|0
