|dates|Austin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Austin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Austin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Austin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Austin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Austin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Austin_Texas_UnitedStates.TotalPopulation.data|Austin_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30032.0|0
