|dates|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NorthSlope_Alaska_UnitedStates.TotalPopulation.data|NorthSlope_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9832.0|0
