|dates|Glenn_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Glenn_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Glenn_California_UnitedStates.NYT_ConfirmedDeaths.data|Glenn_California_UnitedStates.NYT_ConfirmedDeaths.missing|Glenn_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Glenn_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Glenn_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Glenn_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
