|dates|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shannon_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shannon_Missouri_UnitedStates.TotalPopulation.data|Shannon_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8166.0|0
