|dates|McIntosh_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|McIntosh_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|McIntosh_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|McIntosh_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|McIntosh_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|McIntosh_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|McIntosh_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|McIntosh_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-16|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-17|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-18|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-19|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-20|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-21|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-22|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-23|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-24|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-25|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-26|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-27|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-28|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-29|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-04-30|1042.0|0|37.0|0|3.429101019462465|0|1079.0|0
0|2020-05-01|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-02|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-03|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-04|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-05|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-06|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-07|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-08|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-09|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-10|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-11|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-12|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-13|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-14|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-15|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-16|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-17|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-18|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-19|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-20|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-21|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-22|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-23|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-24|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-25|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-26|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-27|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-28|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-29|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-30|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-05-31|1064.0|0|39.0|0|3.5358114233907525|0|1103.0|0
0|2020-06-01|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-02|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-03|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-04|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-05|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-06|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-07|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-08|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-09|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-10|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-11|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-12|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-13|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-14|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-15|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-16|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-17|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-18|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-19|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-20|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-21|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-22|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-23|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-24|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-25|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-26|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-27|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-28|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-29|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-06-30|1097.0|0|28.0|0|2.488888888888889|0|1125.0|0
0|2020-07-01|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-02|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-03|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-04|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-05|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-06|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-07|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-08|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-09|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-10|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-11|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-12|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-13|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-14|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-15|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-16|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-17|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-18|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-19|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-20|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-21|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-22|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-23|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-24|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-25|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-26|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-27|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-28|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-29|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-30|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-07-31|1075.0|0|30.0|0|2.7149321266968327|0|1105.0|0
0|2020-08-01|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-02|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-03|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-04|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-05|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-06|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-07|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-08|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-09|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-10|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-11|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-12|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-13|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-14|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-15|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-16|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-17|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-18|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-19|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-20|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-21|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-22|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-23|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-24|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-25|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-26|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-27|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-28|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-29|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-30|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-08-31|1092.0|0|45.0|0|3.9577836411609497|0|1137.0|0
0|2020-09-01|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-02|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-03|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-04|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-05|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-06|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-07|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-08|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-09|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-10|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-11|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-12|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-13|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-14|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-15|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-16|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-17|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-18|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-19|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-20|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-21|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-22|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-23|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-24|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-25|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-26|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-27|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-28|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-29|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-09-30|1083.0|0|32.0|0|2.8699551569506725|0|1115.0|0
0|2020-10-01|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-02|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-03|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-04|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-05|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-06|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-07|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-08|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-09|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-10|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-11|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-12|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-13|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-14|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-15|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-16|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-17|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-18|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-19|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-20|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-21|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-22|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-23|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-24|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-25|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-26|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-27|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-28|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-29|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-30|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-10-31|1088.0|0|27.0|0|2.42152466367713|0|1115.0|0
0|2020-11-01|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-02|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-03|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-04|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-05|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-06|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-07|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-08|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-09|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-10|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-11|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-12|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-13|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-14|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-15|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-16|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-17|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-18|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-19|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-20|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-21|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-22|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-23|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-24|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-25|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-26|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-27|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-28|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-29|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-11-30|1043.0|0|32.0|0|2.9767441860465116|0|1075.0|0
0|2020-12-01|1042.0|0|49.0|0|4.491292392300641|0|1091.0|0
0|2020-12-02|1042.0|0|49.0|0|4.491292392300641|0|1091.0|0
0|2020-12-03|1042.0|0|49.0|0|4.491292392300641|0|1091.0|0
0|2020-12-04|1042.0|0|49.0|0|4.491292392300641|0|1091.0|0
