|dates|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Alachua_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Alachua_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Alachua_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
