|dates|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crockett_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Crockett_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crockett_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
