|dates|Sutter_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sutter_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sutter_California_UnitedStates.NYT_ConfirmedDeaths.data|Sutter_California_UnitedStates.NYT_ConfirmedDeaths.missing|Sutter_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sutter_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sutter_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sutter_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
