|dates|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tift_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Tift_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tift_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
