|dates|Lincoln_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lincoln_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lincoln_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lincoln_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lincoln_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lincoln_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lincoln_Idaho_UnitedStates.TotalPopulation.data|Lincoln_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5366.0|0
