|dates|Kent_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Kent_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Kent_Michigan_UnitedStates.Male_Total_Population.data|Kent_Michigan_UnitedStates.Male_Total_Population.missing|Kent_Michigan_UnitedStates.Female_Total_Population.data|Kent_Michigan_UnitedStates.Female_Total_Population.missing|Kent_Michigan_UnitedStates.MaleAndFemale_Under18_Population.data|Kent_Michigan_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-31|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-06-30|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-30|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-07-31|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-30|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-08-31|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-09-30|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-30|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-10-31|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-11-30|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-01|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-02|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-03|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-04|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-05|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-06|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-07|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-08|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-09|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-10|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-11|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-12|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-13|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-14|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-15|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-16|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-17|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-18|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-19|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-20|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-21|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-22|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-23|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-24|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-25|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-26|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-27|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-28|89296.0|0|322336.0|0|331450.0|0|157809.0|0
0|2020-12-29|89296.0|0|322336.0|0|331450.0|0|157809.0|0
