|dates|Jones_Texas_UnitedStates.BLS_EmployedPopulation.data|Jones_Texas_UnitedStates.BLS_EmployedPopulation.missing|Jones_Texas_UnitedStates.BLS_UnemployedPopulation.data|Jones_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Jones_Texas_UnitedStates.BLS_UnemploymentRate.data|Jones_Texas_UnitedStates.BLS_UnemploymentRate.missing|Jones_Texas_UnitedStates.BLS_LaborForcePopulation.data|Jones_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-24|5608.0|0|228.5|0|3.915017561894971|0|5836.5|0
0|2020-02-25|5608.0|0|228.5|0|3.915017561894971|0|5836.5|0
0|2020-02-26|5608.0|0|228.5|0|3.915017561894971|0|5836.5|0
0|2020-02-27|5608.0|0|228.5|0|3.915017561894971|0|5836.5|0
0|2020-02-28|5608.0|0|228.5|0|3.915017561894971|0|5836.5|0
0|2020-02-29|5608.0|0|228.5|0|3.915017561894971|0|5836.5|0
0|2020-03-01|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-02|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-03|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-04|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-05|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-06|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-07|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-08|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-09|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-10|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-11|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-12|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-13|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-14|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-15|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-16|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-17|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-18|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-19|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-20|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-21|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-22|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-23|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-24|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-25|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-26|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-27|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-28|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-29|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-30|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-03-31|5417.0|0|340.0|0|5.905853743269064|0|5757.0|0
0|2020-04-01|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-02|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-03|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-04|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-05|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-06|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-07|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-08|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-09|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-10|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-11|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-12|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-13|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-14|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-15|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-16|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-17|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-18|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-19|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-20|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-21|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-22|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-23|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-24|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-25|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-26|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-27|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-28|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-29|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-04-30|4765.0|0|486.5|0|9.264019803865562|0|5251.5|0
0|2020-05-01|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-02|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-03|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-04|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-05|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-06|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-07|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-08|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-09|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-10|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-11|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-12|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-13|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-14|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-15|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-16|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-17|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-18|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-19|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-20|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-21|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-22|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-23|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-24|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-25|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-26|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-27|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-28|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-29|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-30|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-05-31|4976.0|0|498.0|0|9.097552064303983|0|5474.0|0
0|2020-06-01|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-02|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-03|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-04|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-05|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-06|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-07|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-08|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-09|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-10|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-11|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-12|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-13|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-14|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-15|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-16|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-17|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-18|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-19|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-20|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-21|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-22|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-23|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-24|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-25|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-26|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-27|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-28|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-29|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-06-30|5214.0|0|515.0|0|8.989352417524874|0|5729.0|0
0|2020-07-01|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-02|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-03|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-04|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-05|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-06|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-07|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-08|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-09|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-10|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-11|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-12|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-13|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-14|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-15|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-16|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-17|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-18|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-19|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-20|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-21|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-22|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-23|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-24|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-25|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-26|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-27|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-28|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-29|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-30|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-07-31|5267.0|0|506.0|0|8.764940239043824|0|5773.0|0
0|2020-08-01|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-02|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-03|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-04|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-05|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-06|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-07|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-08|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-09|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-10|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-11|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-12|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-13|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-14|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-15|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-16|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-17|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-18|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-19|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-20|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-21|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-22|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-23|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-24|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-25|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-26|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-27|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-28|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-29|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-30|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-08-31|5476.0|0|360.0|0|6.168608636052091|0|5836.0|0
0|2020-09-01|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-02|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-03|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-04|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-05|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-06|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-07|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-08|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-09|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-10|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-11|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-12|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-13|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-14|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-15|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-16|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-17|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-18|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-19|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-20|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-21|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-22|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-23|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-24|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-25|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-26|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-27|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-28|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-29|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-09-30|5346.0|0|428.0|0|7.41253896778663|0|5774.0|0
0|2020-10-01|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-02|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-03|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-04|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-05|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-06|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-07|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-08|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-09|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-10|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-11|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-12|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-13|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-14|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-15|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-16|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-17|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-18|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-19|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-20|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-21|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-22|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-23|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-24|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-25|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-26|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-27|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-28|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-29|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-30|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-10-31|5470.0|0|397.0|0|6.766660985171297|0|5867.0|0
0|2020-11-01|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-02|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-03|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-04|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-05|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-06|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-07|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-08|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-09|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-10|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-11|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-12|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-13|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-14|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-15|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-16|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-17|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-18|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-19|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-20|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-21|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-22|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-23|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-24|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-25|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-26|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-27|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-28|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-29|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-11-30|5367.0|0|409.0|0|7.0810249307479225|0|5776.0|0
0|2020-12-01|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-02|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-03|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-04|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-05|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-06|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-07|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-08|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
0|2020-12-09|5402.0|0|414.0|0|7.1182943603851445|0|5816.0|0
