|dates|Saline_Missouri_UnitedStates.BLS_EmployedPopulation.data|Saline_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Saline_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Saline_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Saline_Missouri_UnitedStates.BLS_UnemploymentRate.data|Saline_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Saline_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Saline_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-02|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-03|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-04|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-05|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-06|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-07|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-08|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-09|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-10|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-11|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-12|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-13|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-14|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-15|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-16|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-17|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-18|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-19|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-20|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-21|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-22|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-23|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-24|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-25|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-26|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-27|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-28|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-29|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-30|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-01-31|10365.0|0|441.5|0|4.085504094757785|0|10806.5|0
0|2020-02-01|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-02|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-03|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-04|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-05|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-06|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-07|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-08|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-09|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-10|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-11|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-12|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-13|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-14|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-15|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-16|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-17|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-18|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-19|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-20|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-21|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-22|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-23|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-24|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-25|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-26|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-27|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-28|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-02-29|10400.5|0|446.5|0|4.116345533327188|0|10847.0|0
0|2020-03-01|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-02|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-03|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-04|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-05|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-06|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-07|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-08|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-09|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-10|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-11|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-12|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-13|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-14|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-15|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-16|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-17|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-18|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-19|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-20|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-21|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-22|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-23|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-24|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-25|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-26|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-27|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-28|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-29|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-30|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-03-31|10580.0|0|421.5|0|3.831295732400127|0|11001.5|0
0|2020-04-01|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-02|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-03|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-04|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-05|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-06|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-07|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-08|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-09|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-10|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-11|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-12|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-13|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-14|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-15|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-16|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-17|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-18|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-19|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-20|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-21|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-22|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-23|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-24|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-25|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-26|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-27|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-28|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-29|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-04-30|10014.5|0|562.0|0|5.313667092138231|0|10576.5|0
0|2020-05-01|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-02|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-03|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-04|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-05|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-06|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-07|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
0|2020-05-08|9521.0|0|476.0|0|4.761428428528559|0|9997.0|0
