|dates|Stafford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stafford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stafford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stafford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stafford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stafford_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stafford_Kansas_UnitedStates.TotalPopulation.data|Stafford_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4156.0|0
