|dates|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Newton_Georgia_UnitedStates.TotalPopulation.data|Newton_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|111744.0|0
