|dates|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shoshone_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shoshone_Idaho_UnitedStates.TotalPopulation.data|Shoshone_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12882.0|0
