|dates|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pershing_Nevada_UnitedStates.TotalPopulation.data|Pershing_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6725.0|0
