|dates|Leslie_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Leslie_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Leslie_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Leslie_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Leslie_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Leslie_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Leslie_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Leslie_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
