|dates|Wyandot_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wyandot_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wyandot_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wyandot_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wyandot_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wyandot_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wyandot_Ohio_UnitedStates.TotalPopulation.data|Wyandot_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21772.0|0
