|dates|SanMiguel_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanMiguel_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanMiguel_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|SanMiguel_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|SanMiguel_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanMiguel_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanMiguel_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanMiguel_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
