|dates|Ouachita_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ouachita_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ouachita_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Ouachita_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Ouachita_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ouachita_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ouachita_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ouachita_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
