|dates|SantaBarbara_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|SantaBarbara_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|SantaBarbara_California_UnitedStates.Male_Total_Population.data|SantaBarbara_California_UnitedStates.Male_Total_Population.missing|SantaBarbara_California_UnitedStates.Female_Total_Population.data|SantaBarbara_California_UnitedStates.Female_Total_Population.missing|SantaBarbara_California_UnitedStates.MaleAndFemale_Under18_Population.data|SantaBarbara_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-02-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-03-31|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-04-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-05-31|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-06-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-07-31|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-08-31|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-09-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-10-31|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-11-30|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-01|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-02|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-03|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-04|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-05|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-06|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-07|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-08|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-09|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-10|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-11|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-12|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-13|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-14|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-15|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-16|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-17|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-18|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-19|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-20|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-21|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-22|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-23|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-24|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-25|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-26|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-27|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-28|68465.0|0|223377.0|0|223150.0|0|98787.0|0
0|2020-12-29|68465.0|0|223377.0|0|223150.0|0|98787.0|0
