|dates|Sangamon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sangamon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sangamon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sangamon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sangamon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sangamon_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sangamon_Illinois_UnitedStates.TotalPopulation.data|Sangamon_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|194672.0|0
