|dates|Toole_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Toole_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Toole_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Toole_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Toole_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Toole_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Toole_Montana_UnitedStates.TotalPopulation.data|Toole_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4736.0|0
