|dates|Huron_Michigan_UnitedStates.BLS_EmployedPopulation.data|Huron_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Huron_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Huron_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Huron_Michigan_UnitedStates.BLS_UnemploymentRate.data|Huron_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Huron_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Huron_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-02|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-03|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-04|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-05|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-06|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-07|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-08|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-09|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-10|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-11|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-12|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-13|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-14|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-15|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-16|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-17|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-18|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-19|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-20|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-21|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-22|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-23|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-24|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-25|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-26|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-27|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-28|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-29|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-30|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-01-31|14298.0|0|821.5|0|5.433380733489864|0|15119.5|0
0|2020-02-01|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-02|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-03|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-04|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-05|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-06|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-07|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-08|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-09|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-10|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-11|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-12|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-13|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-14|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-15|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-16|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-17|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-18|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-19|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-20|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-21|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-22|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-23|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-24|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-25|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-26|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-27|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-28|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-02-29|14489.5|0|686.0|0|4.520444136931238|0|15175.5|0
0|2020-03-01|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-02|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-03|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-04|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-05|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-06|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-07|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-08|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-09|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-10|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-11|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-12|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-13|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-14|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-15|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-16|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-17|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-18|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-19|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-20|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-21|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-22|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-23|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-24|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-25|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-26|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-27|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-28|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-29|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-30|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-03-31|14262.5|0|720.0|0|4.805606540964458|0|14982.5|0
0|2020-04-01|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-02|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-03|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-04|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-05|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-06|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-07|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-08|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-09|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-10|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-11|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-12|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-13|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-14|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-15|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-16|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-17|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
0|2020-04-18|10702.0|0|4033.5|0|27.372671439720403|0|14735.5|0
