|dates|Clay_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Clay_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Clay_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Clay_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Clay_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Clay_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Clay_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Clay_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-20|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-21|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-22|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-23|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-24|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-25|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-26|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-27|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-28|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-29|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-30|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-01-31|34876.5|0|1346.5|0|3.7172514700604586|0|36223.0|0
0|2020-02-01|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-02|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-03|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-04|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-05|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-06|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-07|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-08|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-09|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-10|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-11|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-12|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-13|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-14|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-15|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-16|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-17|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-18|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-19|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-20|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-21|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-22|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-23|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-24|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-25|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-26|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-27|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-28|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-02-29|35400.5|0|1231.5|0|3.3618148067263594|0|36632.0|0
0|2020-03-01|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-02|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-03|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-04|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-05|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-06|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-07|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-08|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-09|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-10|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-11|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-12|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-13|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-14|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-15|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-16|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-17|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-18|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-19|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-20|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-21|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-22|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-23|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-24|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-25|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-26|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-27|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-28|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-29|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-30|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-03-31|35223.5|0|1391.5|0|3.800355045746279|0|36615.0|0
0|2020-04-01|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-02|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-03|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-04|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-05|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-06|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-07|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-08|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-09|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-10|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-11|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-12|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-13|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-14|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-15|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-16|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-17|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-18|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-19|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-20|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-21|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-22|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-23|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-24|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-25|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-26|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-27|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-28|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-29|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-04-30|33477.5|0|2193.0|0|6.147937371217112|0|35670.5|0
0|2020-05-01|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-02|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-03|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-04|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-05|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-06|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-07|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-08|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-09|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-10|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-11|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-12|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-13|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-14|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-15|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-16|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-17|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-18|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-19|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-20|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-21|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-22|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-23|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-24|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-25|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-26|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-27|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-28|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-29|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-30|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-05-31|33555.0|0|2374.0|0|6.6074758551587855|0|35929.0|0
0|2020-06-01|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-02|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-03|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-04|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-05|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-06|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-07|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-08|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-09|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-10|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-11|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-12|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-13|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-14|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-15|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-16|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-17|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-18|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-19|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-20|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-21|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-22|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-23|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-24|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-25|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-26|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-27|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-28|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-29|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-06-30|34673.0|0|2210.0|0|5.991920396930835|0|36883.0|0
0|2020-07-01|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-02|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-03|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-04|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-05|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-06|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-07|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-08|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-09|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-10|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-11|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-12|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-13|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-14|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-15|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-16|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-17|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-18|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-19|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-20|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-21|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-22|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-23|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-24|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-25|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-26|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-27|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-28|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-29|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-30|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-07-31|34730.0|0|1816.0|0|4.969080063481639|0|36546.0|0
0|2020-08-01|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-02|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-03|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-04|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-05|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-06|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-07|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-08|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-09|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-10|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-11|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-12|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-13|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-14|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-15|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-16|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-17|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-18|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-19|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-20|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-21|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-22|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-23|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-24|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-25|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-26|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-27|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-28|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-29|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-30|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-08-31|34674.0|0|1358.0|0|3.7688721136767316|0|36032.0|0
0|2020-09-01|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-02|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-03|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-04|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-05|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-06|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-07|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-08|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-09|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-10|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-11|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-12|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-13|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-14|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-15|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-16|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-17|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-18|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-19|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-20|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-21|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-22|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-23|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-24|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-25|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-26|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-27|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-28|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-29|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-09-30|35215.0|0|1181.0|0|3.244862072755248|0|36396.0|0
0|2020-10-01|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-02|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-03|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-04|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-05|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-06|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-07|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-08|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-09|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-10|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-11|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-12|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-13|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-14|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-15|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-16|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-17|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-18|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-19|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-20|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-21|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-22|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-23|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-24|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-25|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-26|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-27|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-28|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-29|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-30|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-10-31|35294.0|0|1089.0|0|2.993156144353132|0|36383.0|0
0|2020-11-01|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-02|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-03|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-04|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-05|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-06|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-07|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-08|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-09|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-10|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-11|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-12|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-13|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-14|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-15|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-16|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-17|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-18|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-19|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-20|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-21|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-22|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-23|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-24|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-25|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-26|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
0|2020-11-27|35267.0|0|1106.0|0|3.0407170153685428|0|36373.0|0
