|dates|Hamilton_Kansas_UnitedStates.BLS_EmployedPopulation.data|Hamilton_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Hamilton_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Hamilton_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Hamilton_Kansas_UnitedStates.BLS_UnemploymentRate.data|Hamilton_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Hamilton_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Hamilton_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-25|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-01-26|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-01-27|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-01-28|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-01-29|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-01-30|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-01-31|1550.0|0|29.0|0|1.8366054464851171|0|1579.0|0
0|2020-02-01|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-02|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-03|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-04|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-05|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-06|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-07|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-08|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-09|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-10|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-11|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-12|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-13|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-14|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-15|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-16|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-17|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-18|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-19|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-20|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-21|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-22|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-23|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-24|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-25|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-26|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-27|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-28|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-02-29|1575.0|0|28.5|0|1.7773620205799814|0|1603.5|0
0|2020-03-01|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-02|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-03|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-04|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-05|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-06|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-07|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-08|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-09|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-10|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-11|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-12|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-13|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-14|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-15|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-16|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-17|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-18|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-19|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-20|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-21|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-22|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-23|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-24|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-25|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-26|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-27|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-28|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-29|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-30|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-03-31|1567.5|0|29.5|0|1.8472135253600501|0|1597.0|0
0|2020-04-01|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-02|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-03|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-04|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-05|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-06|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-07|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-08|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-09|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-10|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-11|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-12|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-13|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-14|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-15|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-16|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-17|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-18|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-19|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-20|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-21|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-22|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-23|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-24|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-25|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-26|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-27|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-28|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-29|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-04-30|1414.5|0|27.0|0|1.8730489073881373|0|1441.5|0
0|2020-05-01|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-02|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-03|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-04|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-05|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-06|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-07|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-08|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-09|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-10|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-11|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-12|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-13|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-14|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-15|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-16|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-17|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-18|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-19|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-20|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-21|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-22|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-23|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-24|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-25|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-26|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-27|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-28|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-29|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-30|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-05-31|1558.0|0|24.0|0|1.5170670037926675|0|1582.0|0
0|2020-06-01|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-02|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-03|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-04|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-05|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-06|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-07|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-08|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-09|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-10|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-11|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-12|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-13|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-14|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-15|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-16|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-17|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-18|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-19|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-20|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-21|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-22|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-23|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-24|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-25|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-26|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-27|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-28|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-29|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-06-30|1623.0|0|26.0|0|1.5767131594906003|0|1649.0|0
0|2020-07-01|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-02|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-03|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-04|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-05|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-06|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-07|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-08|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-09|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-10|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-11|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-12|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-13|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-14|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-15|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-16|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-17|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-18|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-19|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-20|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-21|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-22|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-23|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-24|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-25|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-26|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-27|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-28|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-29|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-30|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-07-31|1561.0|0|32.0|0|2.0087884494664157|0|1593.0|0
0|2020-08-01|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-02|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-03|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-04|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-05|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-06|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-07|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-08|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-09|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-10|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-11|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-12|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-13|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-14|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-15|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-16|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-17|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-18|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-19|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-20|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-21|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-22|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-23|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-24|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-25|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-26|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-27|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-28|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-29|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-30|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-08-31|1705.0|0|30.0|0|1.7291066282420748|0|1735.0|0
0|2020-09-01|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-02|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-03|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-04|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-05|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-06|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-07|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-08|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-09|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-10|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-11|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-12|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-13|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-14|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-15|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-16|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-17|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-18|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-19|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-20|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-21|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-22|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-23|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-24|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-25|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-26|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-27|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-28|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-29|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-09-30|1634.0|0|26.0|0|1.5662650602409638|0|1660.0|0
0|2020-10-01|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-02|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-03|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-04|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-05|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-06|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-07|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-08|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-09|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-10|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-11|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-12|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-13|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-14|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-15|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-16|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-17|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-18|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-19|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-20|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-21|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-22|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-23|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-24|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-25|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-26|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-27|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-28|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-29|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-30|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-10-31|1709.0|0|29.0|0|1.668584579976985|0|1738.0|0
0|2020-11-01|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-02|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-03|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-04|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-05|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-06|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-07|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-08|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-09|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-10|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-11|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-12|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-13|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-14|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-15|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-16|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-17|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-18|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-19|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-20|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-21|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-22|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-23|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-24|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-25|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-26|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-27|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-28|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-29|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-11-30|1727.0|0|27.0|0|1.5393386545039909|0|1754.0|0
0|2020-12-01|1675.0|0|31.0|0|1.817116060961313|0|1706.0|0
0|2020-12-02|1675.0|0|31.0|0|1.817116060961313|0|1706.0|0
