|dates|Ozaukee_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ozaukee_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ozaukee_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|Ozaukee_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|Ozaukee_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ozaukee_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ozaukee_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ozaukee_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
