|dates|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Spokane_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Spokane_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
