|dates|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wyandotte_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wyandotte_Kansas_UnitedStates.TotalPopulation.data|Wyandotte_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|165429.0|0
