|dates|Terry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Terry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Terry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Terry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Terry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Terry_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Terry_Texas_UnitedStates.TotalPopulation.data|Terry_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12337.0|0
