|dates|Hand_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Hand_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Hand_SouthDakota_UnitedStates.Male_Total_Population.data|Hand_SouthDakota_UnitedStates.Male_Total_Population.missing|Hand_SouthDakota_UnitedStates.Female_Total_Population.data|Hand_SouthDakota_UnitedStates.Female_Total_Population.missing|Hand_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Hand_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-12-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2020-12-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2020-12-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2020-12-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2020-12-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2020-12-31|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-01-31|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-02-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-03-31|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-04-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-05-31|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-06-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-07-31|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-08-31|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-15|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-16|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-17|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-18|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-19|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-20|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-21|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-22|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-23|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-24|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-25|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-26|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-27|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-28|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-29|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-09-30|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-01|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-02|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-03|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-04|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-05|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-06|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-07|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-08|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-09|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-10|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-11|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-12|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-13|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-14|826.0|0|1627.0|0|1635.0|0|715.0|0
0|2021-10-15|826.0|0|1627.0|0|1635.0|0|715.0|0
