|dates|Simpson_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Simpson_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Simpson_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Simpson_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Simpson_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Simpson_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Simpson_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Simpson_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
