|dates|Alcorn_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Alcorn_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Alcorn_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Alcorn_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Alcorn_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Alcorn_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Alcorn_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Alcorn_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
