|dates|Bexar_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Bexar_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Bexar_Texas_UnitedStates.Male_Total_Population.data|Bexar_Texas_UnitedStates.Male_Total_Population.missing|Bexar_Texas_UnitedStates.Female_Total_Population.data|Bexar_Texas_UnitedStates.Female_Total_Population.missing|Bexar_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Bexar_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-03-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-03-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-03-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-03-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-03-31|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-04-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-05-31|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-06-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-07-31|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-08-31|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-09-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-10-31|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-20|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-21|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-22|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-23|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-24|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-25|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-26|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-27|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-28|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-29|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-11-30|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-01|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-02|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-03|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-04|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-05|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-06|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-07|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-08|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-09|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-10|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-11|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-12|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-13|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-14|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-15|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-16|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-17|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-18|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
0|2020-12-19|240621.0|0|980516.0|0|1005533.0|0|507669.0|0
