|dates|Grafton_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grafton_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grafton_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.data|Grafton_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.missing|Grafton_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grafton_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grafton_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grafton_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
