|dates|Muhlenberg_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Muhlenberg_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Muhlenberg_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Muhlenberg_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Muhlenberg_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Muhlenberg_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|9636.5|0|747.0|0|7.194106033611018|0|10383.5|0
0|2020-01-28|9636.5|0|747.0|0|7.194106033611018|0|10383.5|0
0|2020-01-29|9636.5|0|747.0|0|7.194106033611018|0|10383.5|0
0|2020-01-30|9636.5|0|747.0|0|7.194106033611018|0|10383.5|0
0|2020-01-31|9636.5|0|747.0|0|7.194106033611018|0|10383.5|0
0|2020-02-01|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-02|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-03|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-04|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-05|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-06|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-07|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-08|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-09|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-10|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-11|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-12|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-13|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-14|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-15|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-16|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-17|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-18|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-19|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-20|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-21|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-22|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-23|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-24|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-25|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-26|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-27|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-28|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-02-29|9708.0|0|745.5|0|7.13158272348974|0|10453.5|0
0|2020-03-01|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-02|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-03|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-04|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-05|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-06|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-07|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-08|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-09|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-10|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-11|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-12|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-13|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-14|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-15|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-16|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-17|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-18|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-19|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-20|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-21|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-22|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-23|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-24|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-25|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-26|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-27|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-28|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-29|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-30|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-03-31|9846.5|0|817.0|0|7.661649552210813|0|10663.5|0
0|2020-04-01|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-02|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-03|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-04|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-05|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-06|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-07|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-08|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-09|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-10|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-11|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-12|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-13|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-14|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-15|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-16|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-17|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-18|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-19|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-20|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-21|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-22|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-23|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-24|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-25|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-26|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-27|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-28|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-29|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-04-30|8926.0|0|1805.0|0|16.82042680085733|0|10731.0|0
0|2020-05-01|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-02|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-03|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-04|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-05|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-06|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-07|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-08|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-09|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-10|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-11|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-12|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-13|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-14|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-15|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-16|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-17|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-18|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-19|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-20|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-21|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-22|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-23|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-24|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-25|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-26|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-27|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-28|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-29|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-30|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-05-31|9165.0|0|1329.0|0|12.66437964551172|0|10494.0|0
0|2020-06-01|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-02|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-03|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-04|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-05|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-06|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-07|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-08|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-09|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-10|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-11|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-12|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-13|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-14|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-15|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-16|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-17|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-18|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-19|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-20|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-21|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-22|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-23|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-24|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-25|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-26|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-27|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-28|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-29|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-06-30|9080.0|0|731.0|0|7.450820507593518|0|9811.0|0
0|2020-07-01|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-02|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-03|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-04|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-05|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-06|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-07|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-08|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-09|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-10|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-11|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-12|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-13|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-14|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-15|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-16|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-17|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-18|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-19|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-20|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-21|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-22|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-23|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-24|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-25|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-26|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-27|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-28|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-29|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-30|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-07-31|8764.0|0|805.0|0|8.412582297000732|0|9569.0|0
0|2020-08-01|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-02|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-03|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-04|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-05|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-06|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-07|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-08|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-09|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-10|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-11|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-12|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-13|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-14|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-15|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-16|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-17|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-18|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-19|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-20|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-21|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-22|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-23|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-24|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-25|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-26|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-27|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-28|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-29|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-30|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-08-31|8897.0|0|703.0|0|7.322916666666667|0|9600.0|0
0|2020-09-01|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-02|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-03|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-04|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-05|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-06|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-07|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-08|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-09|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-10|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-11|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-12|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-13|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-14|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-15|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-16|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-17|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-18|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-19|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-20|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-21|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-22|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-23|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-24|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-25|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-26|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-27|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-28|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-29|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-09-30|8917.0|0|696.0|0|7.240195568500988|0|9613.0|0
0|2020-10-01|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-02|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-03|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-04|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-05|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-06|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-07|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-08|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-09|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-10|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-11|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-12|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-13|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-14|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-15|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-16|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-17|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-18|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-19|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-20|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-21|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-22|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-23|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-24|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-25|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-26|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-27|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-28|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-29|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-30|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-10-31|8945.0|0|637.0|0|6.647881444374869|0|9582.0|0
0|2020-11-01|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-02|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-03|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-04|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-05|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-06|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-07|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-08|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-09|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-10|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-11|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-12|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-13|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-14|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-15|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-16|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-17|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-18|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-19|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-20|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-21|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-22|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-23|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-24|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-25|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-26|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-27|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-28|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-29|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-11-30|9070.0|0|675.0|0|6.926629040533607|0|9745.0|0
0|2020-12-01|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
0|2020-12-02|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
0|2020-12-03|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
0|2020-12-04|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
0|2020-12-05|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
0|2020-12-06|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
0|2020-12-07|8802.0|0|717.0|0|7.53230381342578|0|9519.0|0
