|dates|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gratiot_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Gratiot_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
