|dates|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Spotsylvania_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Spotsylvania_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
