|dates|Geary_Kansas_UnitedStates.BLS_EmployedPopulation.data|Geary_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Geary_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Geary_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Geary_Kansas_UnitedStates.BLS_UnemploymentRate.data|Geary_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Geary_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Geary_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-02|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-03|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-04|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-05|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-06|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-07|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-08|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-09|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-10|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-11|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-12|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-13|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-14|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-15|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-16|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-17|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-18|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-19|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-20|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-21|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-22|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-23|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-24|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-25|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-26|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-27|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-28|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-29|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-30|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-01-31|10934.0|0|518.0|0|4.52322738386308|0|11452.0|0
0|2020-02-01|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-02|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-03|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-04|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-05|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-06|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-07|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-08|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-09|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-10|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-11|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-12|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-13|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-14|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-15|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-16|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-17|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-18|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-19|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-20|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-21|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-22|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-23|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-24|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-25|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-26|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-27|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-28|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-02-29|11124.0|0|510.5|0|4.387812110533328|0|11634.5|0
0|2020-03-01|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-02|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-03|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-04|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-05|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-06|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-07|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-08|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-09|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-10|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-11|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-12|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-13|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-14|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-15|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-16|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-17|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-18|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-19|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-20|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-21|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-22|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-23|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-24|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-25|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-26|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-27|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-28|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-29|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-30|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-03-31|11129.5|0|545.0|0|4.668294145359544|0|11674.5|0
0|2020-04-01|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-02|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-03|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-04|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-05|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-06|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-07|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-08|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-09|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-10|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-11|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-12|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-13|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-14|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-15|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-16|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-17|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-18|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-19|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-20|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-21|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-22|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-23|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-24|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-25|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-26|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-27|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-28|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-29|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-04-30|10259.0|0|1293.5|0|11.196710668686432|0|11552.5|0
0|2020-05-01|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-02|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-03|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-04|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-05|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-06|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-07|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-08|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-09|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-10|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-11|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-12|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-13|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-14|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-15|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-16|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-17|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-18|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-19|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-20|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-21|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-22|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-23|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-24|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-25|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-26|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-27|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-28|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-29|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-30|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-05-31|10595.0|0|1163.0|0|9.89113794863072|0|11758.0|0
0|2020-06-01|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-02|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-03|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-04|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-05|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-06|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-07|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-08|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-09|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-10|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-11|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-12|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-13|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-14|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-15|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-16|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-17|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-18|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-19|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-20|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-21|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-22|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-23|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-24|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-25|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-26|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-27|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-28|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-29|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-06-30|10626.0|0|939.0|0|8.119325551232166|0|11565.0|0
0|2020-07-01|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-02|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-03|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-04|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-05|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-06|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-07|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-08|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-09|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-10|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-11|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-12|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-13|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-14|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-15|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-16|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-17|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-18|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-19|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-20|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-21|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-22|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-23|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-24|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-25|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-26|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-27|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-28|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-29|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-30|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-07-31|10542.0|0|1056.0|0|9.105018106570098|0|11598.0|0
0|2020-08-01|10600.0|0|963.0|0|8.328288506442965|0|11563.0|0
0|2020-08-02|10600.0|0|963.0|0|8.328288506442965|0|11563.0|0
0|2020-08-03|10600.0|0|963.0|0|8.328288506442965|0|11563.0|0
0|2020-08-04|10600.0|0|963.0|0|8.328288506442965|0|11563.0|0
0|2020-08-05|10600.0|0|963.0|0|8.328288506442965|0|11563.0|0
0|2020-08-06|10600.0|0|963.0|0|8.328288506442965|0|11563.0|0
