|dates|Hendry_Florida_UnitedStates.BLS_EmployedPopulation.data|Hendry_Florida_UnitedStates.BLS_EmployedPopulation.missing|Hendry_Florida_UnitedStates.BLS_UnemployedPopulation.data|Hendry_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Hendry_Florida_UnitedStates.BLS_UnemploymentRate.data|Hendry_Florida_UnitedStates.BLS_UnemploymentRate.missing|Hendry_Florida_UnitedStates.BLS_LaborForcePopulation.data|Hendry_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-24|15154.0|0|790.5|0|4.957822446611685|0|15944.5|0
0|2020-02-25|15154.0|0|790.5|0|4.957822446611685|0|15944.5|0
0|2020-02-26|15154.0|0|790.5|0|4.957822446611685|0|15944.5|0
0|2020-02-27|15154.0|0|790.5|0|4.957822446611685|0|15944.5|0
0|2020-02-28|15154.0|0|790.5|0|4.957822446611685|0|15944.5|0
0|2020-02-29|15154.0|0|790.5|0|4.957822446611685|0|15944.5|0
0|2020-03-01|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-02|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-03|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-04|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-05|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-06|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-07|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-08|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-09|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-10|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-11|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-12|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-13|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-14|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-15|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-16|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-17|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-18|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-19|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-20|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-21|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-22|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-23|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-24|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-25|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-26|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-27|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-28|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-29|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-30|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-03-31|15324.0|0|1223.5|0|7.393866142921891|0|16547.5|0
0|2020-04-01|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-02|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-03|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-04|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-05|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-06|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-07|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-08|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-09|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-10|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-11|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-12|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-13|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-14|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-15|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-16|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-17|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-18|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-19|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-20|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-21|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-22|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-23|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-24|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-25|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-26|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-27|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-28|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-29|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-04-30|13126.5|0|1477.5|0|10.11709120788825|0|14604.0|0
0|2020-05-01|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-02|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-03|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-04|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-05|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-06|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-07|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-08|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-09|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-10|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-11|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-12|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-13|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-14|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-15|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-16|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-17|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-18|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-19|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-20|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-21|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-22|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-23|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-24|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-25|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-26|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-27|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-28|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-29|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-30|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-05-31|13765.0|0|1689.0|0|10.929209266209396|0|15454.0|0
0|2020-06-01|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-02|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-03|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-04|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-05|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-06|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-07|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-08|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-09|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-10|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-11|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-12|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-13|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-14|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-15|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-16|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-17|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-18|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-19|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-20|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-21|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-22|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-23|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-24|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-25|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-26|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-27|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-28|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-29|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-06-30|12773.0|0|1661.0|0|11.507551614244147|0|14434.0|0
0|2020-07-01|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-02|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-03|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-04|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-05|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-06|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-07|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-08|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-09|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-10|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-11|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-12|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-13|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-14|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-15|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-16|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-17|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-18|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-19|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-20|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-21|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-22|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-23|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-24|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-25|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-26|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-27|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-28|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-29|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-30|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-07-31|13138.0|0|2088.0|0|13.713384999343228|0|15226.0|0
0|2020-08-01|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-02|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-03|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-04|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-05|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-06|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-07|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-08|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-09|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-10|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-11|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-12|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-13|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-14|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-15|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-16|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-17|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-18|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-19|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-20|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-21|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-22|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-23|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-24|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-25|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-26|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-27|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-28|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-29|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-30|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-08-31|14002.0|0|1509.0|0|9.728579717619754|0|15511.0|0
0|2020-09-01|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-02|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-03|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-04|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-05|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-06|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-07|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-08|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-09|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-10|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-11|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-12|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-13|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-14|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-15|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-16|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-17|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-18|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-19|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-20|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-21|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-22|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-23|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-24|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-25|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-26|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-27|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-28|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-29|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-09-30|14291.0|0|1268.0|0|8.149624011825953|0|15559.0|0
0|2020-10-01|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-02|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-03|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-04|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-05|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-06|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-07|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-08|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-09|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-10|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-11|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-12|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-13|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-14|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-15|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-16|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-17|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-18|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-19|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-20|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-21|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-22|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-23|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-24|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-25|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-26|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-27|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-28|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-29|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-30|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-10-31|14932.0|0|910.0|0|5.74422421411438|0|15842.0|0
0|2020-11-01|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-02|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-03|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-04|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-05|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-06|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-07|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-08|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-09|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-10|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-11|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-12|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-13|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-14|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-15|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-16|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-17|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-18|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-19|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-20|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-21|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-22|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-23|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-24|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-25|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-26|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-27|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-28|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-29|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-11-30|15057.0|0|780.0|0|4.925175222580034|0|15837.0|0
0|2020-12-01|15469.0|0|634.0|0|3.9371545674718997|0|16103.0|0
0|2020-12-02|15469.0|0|634.0|0|3.9371545674718997|0|16103.0|0
0|2020-12-03|15469.0|0|634.0|0|3.9371545674718997|0|16103.0|0
0|2020-12-04|15469.0|0|634.0|0|3.9371545674718997|0|16103.0|0
0|2020-12-05|15469.0|0|634.0|0|3.9371545674718997|0|16103.0|0
