|dates|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cole_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Cole_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
