|dates|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barbour_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Barbour_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
