|dates|Otero_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Otero_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Otero_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Otero_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Otero_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Otero_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Otero_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Otero_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
