|dates|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Peoria_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Peoria_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
