|dates|VirginiaBeach_Virginia_UnitedStates.MaleAndFemale_AtLeast65_Population.data|VirginiaBeach_Virginia_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|VirginiaBeach_Virginia_UnitedStates.Male_Total_Population.data|VirginiaBeach_Virginia_UnitedStates.Male_Total_Population.missing|VirginiaBeach_Virginia_UnitedStates.Female_Total_Population.data|VirginiaBeach_Virginia_UnitedStates.Female_Total_Population.missing|VirginiaBeach_Virginia_UnitedStates.MaleAndFemale_Under18_Population.data|VirginiaBeach_Virginia_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-03-31|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-04-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-05-31|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-06-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-07-31|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-08-31|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-09-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-10-31|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-28|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-29|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-11-30|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-01|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-02|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-03|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-04|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-05|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-06|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-07|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-08|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-09|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-10|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-11|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-12|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-13|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-14|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-15|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-16|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-17|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-18|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-19|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-20|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-21|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-22|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-23|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-24|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-25|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-26|64004.0|0|221065.0|0|229124.0|0|99573.0|0
0|2020-12-27|64004.0|0|221065.0|0|229124.0|0|99573.0|0
