|dates|Wayne_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wayne_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wayne_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Wayne_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Wayne_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wayne_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wayne_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wayne_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
