|dates|Uvalde_Texas_UnitedStates.BLS_EmployedPopulation.data|Uvalde_Texas_UnitedStates.BLS_EmployedPopulation.missing|Uvalde_Texas_UnitedStates.BLS_UnemployedPopulation.data|Uvalde_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Uvalde_Texas_UnitedStates.BLS_UnemploymentRate.data|Uvalde_Texas_UnitedStates.BLS_UnemploymentRate.missing|Uvalde_Texas_UnitedStates.BLS_LaborForcePopulation.data|Uvalde_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-02|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-03|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-04|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-05|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-06|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-07|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-08|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-09|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-10|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-11|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-12|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-13|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-14|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-15|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-16|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-17|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-18|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-19|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-20|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-21|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-22|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-23|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-24|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-25|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-26|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-27|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-28|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-29|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-30|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-01-31|10909.5|0|439.0|0|3.8683526457241046|0|11348.5|0
0|2020-02-01|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-02|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-03|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-04|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-05|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-06|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-07|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-08|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-09|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-10|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-11|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-12|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-13|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-14|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-15|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-16|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-17|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-18|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-19|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-20|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-21|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-22|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-23|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-24|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-25|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-26|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-27|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-28|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-02-29|11081.0|0|408.0|0|3.551222908869353|0|11489.0|0
0|2020-03-01|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-02|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-03|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-04|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-05|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-06|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-07|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-08|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-09|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-10|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-11|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-12|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-13|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-14|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-15|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-16|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-17|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-18|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-19|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-20|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-21|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-22|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-23|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-24|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-25|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-26|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-27|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-28|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-29|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-30|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-03-31|10864.5|0|563.5|0|4.930871543577179|0|11428.0|0
0|2020-04-01|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-02|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-03|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-04|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-05|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-06|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-07|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-08|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-09|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-10|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-11|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-12|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-13|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
0|2020-04-14|9369.0|0|1031.0|0|9.913461538461538|0|10400.0|0
