|dates|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tolland_Connecticut_UnitedStates.NYT_ConfirmedDeaths.data|Tolland_Connecticut_UnitedStates.NYT_ConfirmedDeaths.missing|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tolland_Connecticut_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
