|dates|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kent_Delaware_UnitedStates.NYT_ConfirmedDeaths.data|Kent_Delaware_UnitedStates.NYT_ConfirmedDeaths.missing|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kent_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
