|dates|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NewCastle_Delaware_UnitedStates.TotalPopulation.data|NewCastle_Delaware_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|558753.0|0
