|dates|Bedford_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Bedford_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Bedford_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Bedford_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Bedford_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Bedford_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Bedford_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Bedford_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-25|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-26|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-27|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-28|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-29|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-30|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-01-31|20159.5|0|849.5|0|4.04350516445333|0|21009.0|0
0|2020-02-01|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-02|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-03|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-04|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-05|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-06|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-07|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-08|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-09|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-10|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-11|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-12|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-13|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-14|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-15|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-16|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-17|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-18|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-19|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-20|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-21|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-22|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-23|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-24|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-25|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-26|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-27|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-28|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-02-29|20363.0|0|869.0|0|4.092878673700075|0|21232.0|0
0|2020-03-01|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-02|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-03|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-04|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-05|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-06|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-07|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-08|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-09|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-10|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-11|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-12|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-13|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-14|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-15|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-16|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-17|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-18|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-19|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-20|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-21|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-22|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-23|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-24|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-25|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-26|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-27|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-28|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-29|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-30|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-03-31|20180.0|0|860.0|0|4.08745247148289|0|21040.0|0
0|2020-04-01|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-02|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-03|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-04|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-05|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-06|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-07|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-08|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-09|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-10|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-11|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-12|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-13|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-14|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-15|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-16|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-17|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-18|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-19|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-20|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-21|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-22|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-23|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-24|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-25|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-26|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-27|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-28|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-29|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-04-30|17352.5|0|4088.0|0|19.066719526130456|0|21440.5|0
0|2020-05-01|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-02|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-03|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-04|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-05|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-06|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-07|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-08|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-09|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-10|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-11|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-12|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-13|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-14|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-15|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-16|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-17|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-18|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-19|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-20|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-21|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-22|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-23|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-24|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-25|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-26|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-27|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-28|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-29|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-30|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-05-31|18152.0|0|2581.0|0|12.448753195388994|0|20733.0|0
0|2020-06-01|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-02|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-03|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-04|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-05|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-06|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-07|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-08|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-09|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-10|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-11|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-12|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-13|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-14|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-15|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-16|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-17|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-18|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-19|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-20|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-21|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-22|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-23|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-24|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-25|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-26|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-27|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-28|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-29|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-06-30|18594.0|0|2140.0|0|10.32121153660654|0|20734.0|0
0|2020-07-01|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-02|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-03|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-04|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-05|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-06|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-07|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-08|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-09|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-10|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-11|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-12|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-13|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-14|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-15|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-16|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-17|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-18|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-19|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-20|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-21|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-22|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-23|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-24|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-25|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-26|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-27|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-28|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-29|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-30|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-07-31|18503.0|0|1740.0|0|8.595563898631626|0|20243.0|0
0|2020-08-01|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-02|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-03|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-04|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-05|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-06|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-07|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-08|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-09|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-10|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-11|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-12|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-13|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-14|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-15|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-16|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-17|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-18|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-19|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-20|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-21|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-22|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-23|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-24|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-25|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-26|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-27|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-28|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-29|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-30|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-08-31|19785.0|0|1485.0|0|6.981664315937941|0|21270.0|0
0|2020-09-01|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-02|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-03|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-04|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-05|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-06|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-07|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-08|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-09|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-10|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-11|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-12|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-13|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-14|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-15|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-16|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-17|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-18|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-19|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-20|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-21|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-22|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-23|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-24|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-25|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-26|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-27|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-28|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-29|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-09-30|19822.0|0|1452.0|0|6.825232678386763|0|21274.0|0
0|2020-10-01|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-02|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-03|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-04|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-05|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-06|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-07|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-08|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-09|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-10|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-11|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-12|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-13|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-14|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-15|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-16|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-17|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-18|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-19|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-20|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-21|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-22|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-23|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-24|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-25|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-26|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-27|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-28|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-29|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-30|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-10-31|19848.0|0|1506.0|0|7.05254284911492|0|21354.0|0
0|2020-11-01|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-02|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-03|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-04|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-05|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-06|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-07|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-08|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-09|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-10|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-11|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-12|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-13|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-14|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-15|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-16|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-17|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-18|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-19|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-20|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-21|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-22|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-23|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-24|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-25|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-26|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-27|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-28|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-29|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-11-30|19938.0|0|1055.0|0|5.025484685371314|0|20993.0|0
0|2020-12-01|19571.0|0|1171.0|0|5.6455500916015815|0|20742.0|0
0|2020-12-02|19571.0|0|1171.0|0|5.6455500916015815|0|20742.0|0
0|2020-12-03|19571.0|0|1171.0|0|5.6455500916015815|0|20742.0|0
