|dates|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Reno_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Reno_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Reno_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
