|dates|Grimes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grimes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grimes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grimes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grimes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grimes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grimes_Texas_UnitedStates.TotalPopulation.data|Grimes_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28880.0|0
