|dates|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baylor_Texas_UnitedStates.TotalPopulation.data|Baylor_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3509.0|0
